reference	n	word	lemma	extended_strongs	role	morphology
Matthew 1:23	14	αὐτοῦ	αὐτός	8460	R	...3GMS
Matthew 1:23	15	Ἐμμανουήλ,	Ἐμμανουήλ	16940	N	....AMS
Matthew 1:23	16	ὅ	ὅς	37390	R	....NNS
Matthew 1:23	17	ἐστιν	εἰμί	15100	V	IPA3..S
Matthew 1:23	18	μεθερμηνευόμενον,	μεθερμηνεύω	31770	V	PPP.NNS
Matthew 1:23	19	Μεθʼ	μετά	33260	P	.......
Matthew 1:23	20	ἡμῶν	ἐγώ	14730	R	...1G.P
Matthew 1:23	21	ὁ	ὁ	35880	E	....NMS
Matthew 1:23	22	Θεός.	θεός	23160	N	....NMS
Matthew 1:24	1	Διεγερθεὶς	διεγείρω	13260	V	PAP.NMS
Matthew 1:24	2	δὲ	δέ	11610	C	.......
Matthew 1:24	3	ὁ	ὁ	35880	E	....NMS
Matthew 1:24	4	Ἰωσὴφ	Ἰωσήφ	25010	N	....NMS
Matthew 1:24	5	ἀπὸ	ἀπό	5750	P	.......
Matthew 1:24	6	τοῦ	ὁ	35880	E	....GMS
Matthew 1:24	7	ὕπνου	ὕπνος	52580	N	....GMS
Matthew 1:24	8	ἐποίησεν	ποιέω	41600	V	IAA3..S
Matthew 1:24	9	ὡς	ὡς	56130	C	.......
Matthew 1:24	10	προσέταξεν	προστάσσω	43670	V	IAA3..S
Matthew 1:24	11	αὐτῷ,	αὐτός	8460	R	...3DMS
Matthew 1:24	12	ὁ	ὁ	35880	E	....NMS
Matthew 1:24	13	ἄγγελος	ἄγγελος	320	N	....NMS
Matthew 1:24	14	Κυρίου,	κύριος	29620	N	....GMS
Matthew 1:24	15	καὶ	καί	25320	C	.......
Matthew 1:24	16	παρέλαβεν	παραλαμβάνω	38800	V	IAA3..S
Matthew 1:24	17	τὴν	ὁ	35880	E	....AFS
Matthew 1:24	18	γυναῖκα	γυνή	11350	N	....AFS
Matthew 1:24	19	αὐτοῦ:	αὐτός	8460	R	...3GMS
Matthew 1:25	1	Καὶ	καί	25320	C	.......
Matthew 1:25	2	οὐκ	οὐ	37560	D	.......
Matthew 1:25	3	ἐγίνωσκεν	γινώσκω	10970	V	IIA3..S
Matthew 1:25	4	αὐτὴν	αὐτός	8460	R	...3AFS
Matthew 1:25	5	ἕως	ἕως	21930	C	.......
Matthew 1:25	6	οὗ	ὅς	37390	R	....GNS
Matthew 1:25	7	ἔτεκεν	τίκτω	50880	V	IAA3..S
Matthew 1:25	8	τὸν	ὁ	35880	E	....AMS
Matthew 1:25	9	υἱόν	υἱός	52070	N	....AMS
Matthew 1:25	10	αὐτῆς	αὐτός	8460	R	...3GFS
Matthew 1:25	11	τὸν	ὁ	35880	E	....AMS
Matthew 1:25	12	πρωτότοκον:	πρωτότοκος	44160	A	....AMS
Matthew 1:25	13	καὶ	καί	25320	C	.......
Matthew 1:25	14	ἐκάλεσεν	καλέω	25640	V	IAA3..S
Matthew 1:25	15	τὸ	ὁ	35880	E	....ANS
Matthew 1:25	16	ὄνομα	ὄνομα	36860	N	....ANS
Matthew 1:25	17	αὐτοῦ	αὐτός	8460	R	...3GMS
Matthew 1:25	18	Ἰησοῦν.	Ἰησοῦς	24240	N	....AMS
Matthew 2:1	1	¶Τοῦ	ὁ	35880	E	....GMS
Matthew 2:1	2	δὲ	δέ	11610	C	.......
Matthew 2:1	3	Ἰησοῦ	Ἰησοῦς	24240	N	....GMS
Matthew 2:1	4	γεννηθέντος	γεννάω	10800	V	PAP.GMS
Matthew 2:1	5	ἐν	ἐν	17220	P	.......
Matthew 2:1	6	Βηθλεὲμ	Βηθλέεμ	9650	N	....DFS
Matthew 2:1	7	τῆς	ὁ	35880	E	....GFS
Matthew 2:1	8	Ἰουδαίας	Ἰουδαία	24490	N	....GFS
Matthew 2:1	9	ἐν	ἐν	17220	P	.......
Matthew 2:1	10	ἡμέραις	ἡμέρα	22500	N	....DFP
Matthew 2:1	11	Ἡρώδου	Ἡρῴδης	22640	N	....GMS
Matthew 2:1	12	τοῦ	ὁ	35880	E	....GMS
Matthew 2:1	13	βασιλέως,	βασιλεύς	9350	N	....GMS
Matthew 2:1	14	ἰδού,	ὁράω	37080	I	MAM2..S
Matthew 2:1	15	μάγοι	μάγος	30970	N	....NMP
Matthew 2:1	16	ἀπὸ	ἀπό	5750	P	.......
Matthew 2:1	17	ἀνατολῶν	ἀνατολή	3950	N	....GFP
Matthew 2:1	18	παρεγένοντο	παραγίνομαι	38540	V	IAM3..P
Matthew 2:1	19	εἰς	εἰς	15190	P	.......
Matthew 2:1	20	Ἱεροσόλυμα,	Ἱεροσόλυμα	24140	N	....ANP
Matthew 2:2	1	Λέγοντες,	λέγω	30040	V	PPA.NMP
Matthew 2:2	2	Ποῦ	ποῦ	42260	D	.......
Matthew 2:2	3	ἐστιν	εἰμί	15100	V	IPA3..S
Matthew 2:2	4	ὁ	ὁ	35880	R	....NMS
Matthew 2:2	5	τεχθεὶς	τίκτω	50880	V	PAP.NMS
Matthew 2:2	6	Βασιλεὺς	βασιλεύς	9350	N	....NMS
Matthew 2:2	7	τῶν	ὁ	35880	E	....GMP
Matthew 2:2	8	Ἰουδαίων;	Ἰουδαῖος	24530	S	....GMP
Matthew 2:2	9	εἴδομεν	ὁράω	37080	V	IAA1..P
Matthew 2:2	10	γὰρ	γάρ	10630	C	.......
Matthew 2:2	11	αὐτοῦ	αὐτός	8460	R	...3GMS
Matthew 2:2	12	τὸν	ὁ	35880	E	....AMS
Matthew 2:2	13	ἀστέρα	ἀστήρ	7920	N	....AMS
Matthew 2:2	14	ἐν	ἐν	17220	P	.......
Matthew 2:2	15	τῇ	ὁ	35880	E	....DFS
Matthew 2:2	16	ἀνατολῇ,	ἀνατολή	3950	N	....DFS
Matthew 2:2	17	καὶ	καί	25320	C	.......
Matthew 2:2	18	ἤλθομεν	ἔρχομαι	20640	V	IAA1..P
Matthew 2:2	19	προσκυνῆσαι	προσκυνέω	43520	V	NAA....
Matthew 2:2	20	αὐτῷ.	αὐτός	8460	R	...3DMS
Matthew 2:3	1	Ἀκούσας	ἀκούω	1910	V	PAA.NMS
Matthew 2:3	2	δὲ	δέ	11610	C	.......
Matthew 2:3	3	Ἡρώδης,	Ἡρῴδης	22640	N	....NMS
Matthew 2:3	4	ὁ	ὁ	35880	E	....NMS
Matthew 2:3	5	βασιλεὺς	βασιλεύς	9350	N	....NMS
Matthew 2:3	6	ἐταράχθη,	ταράσσω	50150	V	IAP3..S
Matthew 2:3	7	καὶ	καί	25320	C	.......
Matthew 2:3	8	πᾶσα	πᾶς	39560	E	....NFS
Matthew 2:3	9	Ἱεροσόλυμα	Ἱεροσόλυμα	24140	N	....NFS
Matthew 2:3	10	μετʼ	μετά	33260	P	.......
Matthew 2:3	11	αὐτοῦ.	αὐτός	8460	R	...3GMS
Matthew 2:4	1	Καὶ	καί	25320	C	.......
Matthew 2:4	2	συναγαγὼν	συνάγω	48630	V	PAA.NMS
Matthew 2:4	3	πάντας	πᾶς	39560	E	....AMP
Matthew 2:4	4	τοὺς	ὁ	35880	E	....AMP
Matthew 2:4	5	ἀρχιερεῖς	ἀρχιερεύς	7490	N	....AMP
Matthew 2:4	6	καὶ	καί	25320	C	.......
Matthew 2:4	7	γραμματεῖς	γραμματεύς	11220	N	....AMP
Matthew 2:4	8	τοῦ	ὁ	35880	E	....GMS
Matthew 2:4	9	λαοῦ,	λαός	29920	N	....GMS
Matthew 2:4	10	ἐπυνθάνετο	πυνθάνομαι	44410	V	IIM3..S
Matthew 2:4	11	παρʼ	παρά	38440	P	.......
Matthew 2:4	12	αὐτῶν	αὐτός	8460	R	...3GMP
Matthew 2:4	13	ποῦ	ποῦ	42260	D	.......
Matthew 2:4	14	ὁ	ὁ	35880	E	....NMS
Matthew 2:4	15	Χριστὸς	χριστός	55470	N	....NMS
Matthew 2:4	16	γεννᾶται.	γεννάω	10800	V	IPP3..S
Matthew 2:5	1	Οἱ	ὁ	35880	R	...3NMP
Matthew 2:5	2	δὲ	δέ	11610	C	.......
Matthew 2:5	3	εἶπον	λέγω	30040	V	IAA3..P
Matthew 2:5	4	αὐτῷ,	αὐτός	8460	R	...3DMS
Matthew 2:5	5	Ἐν	ἐν	17220	P	.......
Matthew 2:5	6	Βηθλεὲμ	Βηθλέεμ	9650	N	....DFS
Matthew 2:5	7	τῆς	ὁ	35880	E	....GFS
Matthew 2:5	8	Ἰουδαίας:	Ἰουδαία	24490	N	....GFS
Matthew 2:5	9	οὕτως	οὕτως	37790	D	.......
Matthew 2:5	10	γὰρ	γάρ	10630	C	.......
Matthew 2:5	11	γέγραπται	γράφω	11250	V	IEP3..S
Matthew 2:5	12	διὰ	διά	12230	P	.......
Matthew 2:5	13	τοῦ	ὁ	35880	E	....GMS
Matthew 2:5	14	προφήτου,	προφήτης	43960	N	....GMS
Matthew 2:6	1	Καὶ	καί	25320	C	.......
Matthew 2:6	2	σύ	σύ	47710	R	...2N.S
Matthew 2:6	3	Βηθλεὲμ,	Βηθλέεμ	9650	N	....VFS
Matthew 2:6	4	γῆ	γῆ	10930	N	....VFS
Matthew 2:6	5	Ἰούδα,	Ἰούδας	24550	N	....GMS
Matthew 2:6	6	οὐδαμῶς	οὐδαμῶς	37600	D	.......
Matthew 2:6	7	ἐλαχίστη	ἐλάχιστος	16460	S	....NFS
Matthew 2:6	8	εἶ	εἰμί	15100	V	IPA2..S
Matthew 2:6	9	ἐν	ἐν	17220	P	.......
Matthew 2:6	10	τοῖς	ὁ	35880	E	....DMP
Matthew 2:6	11	ἡγεμόσιν	ἡγεμών	22320	N	....DMP
Matthew 2:6	12	Ἰούδα:	Ἰούδας	24550	N	....GMS
Matthew 2:6	13	ἐκ	ἐκ	15370	P	.......
Matthew 2:6	14	σοῦ	σύ	47710	R	...2G.S
Matthew 2:6	15	γὰρ	γάρ	10630	C	.......
Matthew 2:6	16	ἐξελεύσεται	ἐξέρχομαι	18310	V	IFM3..S
Matthew 2:6	17	Ἡγούμενος,	ἡγέομαι	22330	V	PPM.NMS
Matthew 2:6	18	ὅστις	ὅστις	37480	R	....NMS
Matthew 2:6	19	ποιμανεῖ	ποιμαίνω	41650	V	IFA3..S
Matthew 2:6	20	τὸν	ὁ	35880	E	....AMS
Matthew 2:6	21	λαόν	λαός	29920	N	....AMS
Matthew 2:6	22	μου	ἐγώ	14730	R	...1G.S
Matthew 2:6	23	τὸν	ὁ	35880	E	....AMS
Matthew 2:6	24	Ἰσραήλ.	Ἰσραήλ	24740	N	....AMS
Matthew 2:7	1	Τότε	τότε	51190	D	.......
Matthew 2:7	2	Ἡρώδης,	Ἡρῴδης	22640	N	....NMS
Matthew 2:7	3	λάθρᾳ	λάθρᾳ	29770	D	.......
Matthew 2:7	4	καλέσας	καλέω	25640	V	PAA.NMS
Matthew 2:7	5	τοὺς	ὁ	35880	E	....AMP
Matthew 2:7	6	μάγους,	μάγος	30970	N	....AMP
Matthew 2:7	7	ἠκρίβωσεν	ἀκριβόω	1980	V	IAA3..S
Matthew 2:7	8	παρʼ	παρά	38440	P	.......
Matthew 2:7	9	αὐτῶν	αὐτός	8460	R	...3GMP
Matthew 2:7	10	τὸν	ὁ	35880	E	....AMS
Matthew 2:7	11	χρόνον	χρόνος	55500	N	....AMS
Matthew 2:7	12	τοῦ	ὁ	35880	E	....GMS
Matthew 2:7	13	φαινομένου	φαίνω	53160	V	PPM.GMS
Matthew 2:7	14	ἀστέρος.	ἀστήρ	7920	N	....GMS
Matthew 2:8	1	Καὶ	καί	25320	C	.......
Matthew 2:8	2	πέμψας	πέμπω	39920	V	PAA.NMS
Matthew 2:8	3	αὐτοὺς	αὐτός	8460	R	...3AMP
Matthew 2:8	4	εἰς	εἰς	15190	P	.......
Matthew 2:8	5	Βηθλεὲμ,	Βηθλέεμ	9650	N	....AFS
Matthew 2:8	6	εἶπεν,	λέγω	30040	V	IAA3..S
Matthew 2:8	7	Πορευθέντες	πορεύω	41980	V	PAP.NMP
Matthew 2:8	8	ἀκριβῶς	ἀκριβῶς	1990	D	.......
Matthew 2:8	9	ἐξετάσατε	ἐξετάζω	18330	V	MAA2..P
Matthew 2:8	10	περὶ	περί	40120	P	.......
Matthew 2:8	11	τοῦ	ὁ	35880	E	....GNS
Matthew 2:8	12	παιδίου·	παιδίον	38130	N	....GNS
Matthew 2:8	13	ἐπὰν	ἐπάν	18750	C	.......
Matthew 2:8	14	δὲ	δέ	11610	C	.......
Matthew 2:8	15	εὕρητε,	εὑρίσκω	21470	V	SAA2..P
Matthew 2:8	16	ἀπαγγείλατέ	ἀπαγγέλλω	5180	V	MAA2..P
Matthew 2:8	17	μοι,	ἐγώ	14730	R	...1D.S
Matthew 2:8	18	ὅπως	ὅπως	37040	C	.......
Matthew 2:8	19	κἀγὼ	κἀγώ	25040	R	...1N.S
Matthew 2:8	20	ἐλθὼν	ἔρχομαι	20640	V	PAA.NMS
Matthew 2:8	21	προσκυνήσω	προσκυνέω	43520	V	SAA1..S
Matthew 2:8	22	αὐτῷ.	αὐτός	8460	R	...3DMS
Matthew 2:9	1	Οἱ	ὁ	35880	R	....NMP
Matthew 2:9	2	δὲ	δέ	11610	C	.......
Matthew 2:9	3	ἀκούσαντες	ἀκούω	1910	V	PAA.NMP
Matthew 2:9	4	τοῦ	ὁ	35880	E	....GMS
Matthew 2:9	5	βασιλέως,	βασιλεύς	9350	N	....GMS
Matthew 2:9	6	ἐπορεύθησαν·	πορεύω	41980	V	IAP3..P
Matthew 2:9	7	καὶ,	καί	25320	C	.......
Matthew 2:9	8	ἰδού,	ὁράω	37080	I	MAM2..S
Matthew 2:9	9	ὁ	ὁ	35880	E	....NMS
Matthew 2:9	10	ἀστὴρ,	ἀστήρ	7920	N	....NMS
Matthew 2:9	11	ὃν	ὅς	37390	R	....AMS
Matthew 2:9	12	εἶδον	ὁράω	37080	V	IAA3..P
Matthew 2:9	13	ἐν	ἐν	17220	P	.......
Matthew 2:9	14	τῇ	ὁ	35880	E	....DFS
Matthew 2:9	15	ἀνατολῇ,	ἀνατολή	3950	N	....DFS
Matthew 2:9	16	προῆγεν	προάγω	42540	V	IIA3..S
Matthew 2:9	17	αὐτούς,	αὐτός	8460	R	...3AMP
Matthew 2:9	18	ἕως	ἕως	21930	C	.......
Matthew 2:9	19	ἐλθὼν	ἔρχομαι	20640	V	PAA.NMS
Matthew 2:9	20	ἔστη	ἵστημι	24760	V	IAA3..S
Matthew 2:9	21	ἐπάνω	ἐπάνω	18830	P	.......
Matthew 2:9	22	οὗ	οὗ	37570	D	.......
Matthew 2:9	23	ἦν	εἰμί	15100	V	IIA3..S
Matthew 2:9	24	τὸ	ὁ	35880	E	....NNS
Matthew 2:9	25	παιδίον.	παιδίον	38130	N	....NNS
Matthew 2:10	1	Ἰδόντες	ὁράω	37080	V	PAA.NMP
Matthew 2:10	2	δὲ	δέ	11610	C	.......
Matthew 2:10	3	τὸν	ὁ	35880	E	....AMS
Matthew 2:10	4	ἀστέρα,	ἀστήρ	7920	N	....AMS
Matthew 2:10	5	ἐχάρησαν	χαίρω	54630	V	IAP3..P
Matthew 2:10	6	χαρὰν	χαρά	54790	N	....AFS
Matthew 2:10	7	μεγάλην	μέγας	31730	A	....AFS
Matthew 2:10	8	σφόδρα.	σφόδρα	49700	D	.......
Matthew 2:11	1	¶Καὶ	καί	25320	C	.......
Matthew 2:11	2	ἐλθόντες	ἔρχομαι	20640	V	PAA.NMP
Matthew 2:11	3	εἰς	εἰς	15190	P	.......
Matthew 2:11	4	τὴν	ὁ	35880	E	....AFS
Matthew 2:11	5	οἰκίαν,	οἰκία	36140	N	....AFS
Matthew 2:11	6	εἶδον	ὁράω	37080	V	IAA3..P
Matthew 2:11	7	τὸ	ὁ	35880	E	....ANS
Matthew 2:11	8	παιδίον	παιδίον	38130	N	....ANS
Matthew 2:11	9	μετὰ	μετά	33260	P	.......
Matthew 2:11	10	Μαρίας	Μαρία	31370	N	....GFS
Matthew 2:11	11	τῆς	ὁ	35880	E	....GFS
Matthew 2:11	12	μητρὸς	μήτηρ	33840	N	....GFS
Matthew 2:11	13	αὐτοῦ,	αὐτός	8460	R	...3GMS
Matthew 2:11	14	καὶ	καί	25320	C	.......
Matthew 2:11	15	πεσόντες,	πίπτω	40980	V	PAA.NMP
Matthew 2:11	16	προσεκύνησαν	προσκυνέω	43520	V	IAA3..P
Matthew 2:11	17	αὐτῷ:	αὐτός	8460	R	...3DMS
Matthew 2:11	18	καὶ	καί	25320	C	.......
Matthew 2:11	19	ἀνοίξαντες	ἀνοίγω	4550	V	PAA.NMP
Matthew 2:11	20	τοὺς	ὁ	35880	E	....AMP
Matthew 2:11	21	θησαυροὺς	θησαυρός	23440	N	....AMP
Matthew 2:11	22	αὐτῶν,	αὐτός	8460	R	...3GMP
Matthew 2:11	23	προσήνεγκαν	προσφέρω	43740	V	IAA3..P
Matthew 2:11	24	αὐτῷ	αὐτός	8460	R	...3DMS
Matthew 2:11	25	δῶρα·	δῶρον	14350	N	....ANP
Matthew 2:11	26	χρυσὸν,	χρυσός	55570	N	....AMS
Matthew 2:11	27	καὶ	καί	25320	C	.......
Matthew 2:11	28	λίβανον,	λίβανος	30300	N	....AMS
Matthew 2:11	29	καὶ	καί	25320	C	.......
Matthew 2:11	30	σμύρναν.	σμύρνα	46660	N	....AFS
Matthew 2:12	1	Καὶ	καί	25320	C	.......
Matthew 2:12	2	χρηματισθέντες	χρηματίζω	55370	V	PAP.NMP
Matthew 2:12	3	κατʼ	κατά	25960	P	.......
Matthew 2:12	4	ὄναρ	ὄναρ	36770	N	....ANS
Matthew 2:12	5	μὴ	μή	33610	D	.......
Matthew 2:12	6	ἀνακάμψαι	ἀνακάμπτω	3440	V	NAA....
Matthew 2:12	7	πρὸς	πρός	43140	P	.......
Matthew 2:12	8	Ἡρώδην,	Ἡρῴδης	22640	N	....AMS
Matthew 2:12	9	διʼ	διά	12230	P	.......
Matthew 2:12	10	ἄλλης	ἄλλος	2430	E	....GFS
Matthew 2:12	11	ὁδοῦ	ὁδός	35980	N	....GFS
Matthew 2:12	12	ἀνεχώρησαν	ἀναχωρέω	4020	V	IAA3..P
Matthew 2:12	13	εἰς	εἰς	15190	P	.......
Matthew 2:12	14	τὴν	ὁ	35880	E	....AFS
Matthew 2:12	15	χώραν	χώρα	55610	N	....AFS
Matthew 2:12	16	αὐτῶν.	αὐτός	8460	R	...3GMP
Matthew 2:13	1	Ἀναχωρησάντων	ἀναχωρέω	4020	V	PAA.GMP
Matthew 2:13	2	δὲ	δέ	11610	C	.......
Matthew 2:13	3	αὐτῶν,	αὐτός	8460	R	...3GMP
Matthew 2:13	4	ἰδοὺ,	ὁράω	37080	I	MAM2..S
Matthew 2:13	5	ἄγγελος	ἄγγελος	320	N	....NMS
Matthew 2:13	6	Κυρίου	κύριος	29620	N	....GMS
Matthew 2:13	7	φαίνεται	φαίνω	53160	V	IPM3..S
Matthew 2:13	8	κατʼ	κατά	25960	P	.......
Matthew 2:13	9	ὄναρ	ὄναρ	36770	N	....ANS
Matthew 2:13	10	τῷ	ὁ	35880	E	....DMS
Matthew 2:13	11	Ἰωσήφ,	Ἰωσήφ	25010	N	....DMS
Matthew 2:13	12	λέγων,	λέγω	30040	V	PPA.NMS
Matthew 2:13	13	Ἐγερθεὶς,	ἐγείρω	14530	V	PAP.NMS
Matthew 2:13	14	παράλαβε	παραλαμβάνω	38800	V	MAA2..S
Matthew 2:13	15	τὸ	ὁ	35880	E	....ANS
Matthew 2:13	16	παιδίον	παιδίον	38130	N	....ANS
Matthew 2:13	17	καὶ	καί	25320	C	.......
Matthew 2:13	18	τὴν	ὁ	35880	E	....AFS
Matthew 2:13	19	μητέρα	μήτηρ	33840	N	....AFS
Matthew 2:13	20	αὐτοῦ,	αὐτός	8460	R	...3GMS
Matthew 2:13	21	καὶ	καί	25320	C	.......
Matthew 2:13	22	φεῦγε	φεύγω	53430	V	MPA2..S
Matthew 2:13	23	εἰς	εἰς	15190	P	.......
Matthew 2:13	24	Αἴγυπτον,	Αἴγυπτος	1250	N	....AFS
Matthew 2:13	25	καὶ	καί	25320	C	.......
Matthew 2:13	26	ἴσθι	εἰμί	15100	V	MPA2..S
Matthew 2:13	27	ἐκεῖ	ἐκεῖ	15630	D	.......
Matthew 2:13	28	ἕως	ἕως	21930	C	.......
Matthew 2:13	29	ἂν	ἄν	3020	T	.......
Matthew 2:13	30	εἴπω	λέγω	30040	V	SAA1..S
Matthew 2:13	31	σοι:	σύ	47710	R	...2D.S
Matthew 2:13	32	μέλλει	μέλλω	31950	V	IPA3..S
Matthew 2:13	33	γὰρ	γάρ	10630	C	.......
Matthew 2:13	34	Ἡρώδης	Ἡρῴδης	22640	N	....NMS
Matthew 2:13	35	ζητεῖν	ζητέω	22120	V	NPA....
Matthew 2:13	36	τὸ	ὁ	35880	E	....ANS
Matthew 2:13	37	παιδίον	παιδίον	38130	N	....ANS
Matthew 2:13	38	τοῦ	ὁ	35880	R	....GNS
Matthew 2:13	39	ἀπολέσαι	ἀπολλύω	6220	V	NAA....
Matthew 2:13	40	αὐτό.	αὐτός	8460	R	...3ANS
Matthew 2:14	1	Ὁ	ὁ	35880	R	....NMS
Matthew 2:14	2	δὲ	δέ	11610	C	.......
Matthew 2:14	3	ἐγερθεὶς,	ἐγείρω	14530	V	PAP.NMS
Matthew 2:14	4	παρέλαβεν	παραλαμβάνω	38800	V	IAA3..S
Matthew 2:14	5	τὸ	ὁ	35880	E	....ANS
Matthew 2:14	6	παιδίον	παιδίον	38130	N	....ANS
Matthew 2:14	7	καὶ	καί	25320	C	.......
Matthew 2:14	8	τὴν	ὁ	35880	E	....AFS
Matthew 2:14	9	μητέρα	μήτηρ	33840	N	....AFS
Matthew 2:14	10	αὐτοῦ	αὐτός	8460	R	...3GMS
Matthew 2:14	11	νυκτός,	νύξ	35710	N	....GFS
Matthew 2:14	12	καὶ	καί	25320	C	.......
Matthew 2:14	13	ἀνεχώρησεν	ἀναχωρέω	4020	V	IAA3..S
Matthew 2:14	14	εἰς	εἰς	15190	P	.......
Matthew 2:14	15	Αἴγυπτον:	Αἴγυπτος	1250	N	....AFS
Matthew 2:15	1	Καὶ	καί	25320	C	.......
Matthew 2:15	2	ἦν	εἰμί	15100	V	IIA3..S
Matthew 2:15	3	ἐκεῖ	ἐκεῖ	15630	D	.......
Matthew 2:15	4	ἕως	ἕως	21930	P	.......
Matthew 2:15	5	τῆς	ὁ	35880	E	....GFS
Matthew 2:15	6	τελευτῆς	τελευτή	50540	N	....GFS
Matthew 2:15	7	Ἡρώδου:	Ἡρῴδης	22640	N	....GMS
Matthew 2:15	8	ἵνα	ἵνα	24430	C	.......
Matthew 2:15	9	πληρωθῇ	πληρόω	41370	V	SAP3..S
Matthew 2:15	10	τὸ	ὁ	35880	R	....NNS
Matthew 2:15	11	ῥηθὲν	λέγω	30040	V	PAP.NNS
Matthew 2:15	12	ὑπὸ	ὑπό	52590	P	.......
Matthew 2:15	13	τοῦ	ὁ	35880	E	....GMS
Matthew 2:15	14	Κυρίου	κύριος	29620	N	....GMS
Matthew 2:15	15	διὰ	διά	12230	P	.......
Matthew 2:15	16	τοῦ	ὁ	35880	E	....GMS
Matthew 2:15	17	προφήτου,	προφήτης	43960	N	....GMS
Matthew 2:15	18	λέγοντος,	λέγω	30040	V	PPA.GMS
Matthew 2:15	19	Ἐξ	ἐκ	15370	P	.......
Matthew 2:15	20	Αἰγύπτου	Αἴγυπτος	1250	N	....GFS
Matthew 2:15	21	ἐκάλεσα	καλέω	25640	V	IAA1..S
Matthew 2:15	22	τὸν	ὁ	35880	E	....AMS
Matthew 2:15	23	υἱόν	υἱός	52070	N	....AMS
Matthew 2:15	24	μου.	ἐγώ	14730	R	...1G.S
Matthew 2:16	1	¶Τότε	τότε	51190	D	.......
Matthew 2:16	2	Ἡρώδης,	Ἡρῴδης	22640	N	....NMS
Matthew 2:16	3	ἰδὼν	ὁράω	37080	V	PAA.NMS
Matthew 2:16	4	ὅτι	ὅτι	37540	C	.......
Matthew 2:16	5	ἐνεπαίχθη	ἐμπαίζω	17020	V	IAP3..S
Matthew 2:16	6	ὑπὸ	ὑπό	52590	P	.......
Matthew 2:16	7	τῶν	ὁ	35880	E	....GMP
Matthew 2:16	8	μάγων,	μάγος	30970	N	....GMP
Matthew 2:16	9	ἐθυμώθη	θυμόω	23730	V	IAP3..S
Matthew 2:16	10	λίαν,	λίαν	30290	D	.......
Matthew 2:16	11	καὶ	καί	25320	C	.......
Matthew 2:16	12	ἀποστείλας,	ἀποστέλλω	6490	V	PAA.NMS
Matthew 2:16	13	ἀνεῖλεν	ἀναιρέω	3370	V	IAA3..S
Matthew 2:16	14	πάντας	πᾶς	39560	E	....AMP
Matthew 2:16	15	τοὺς	ὁ	35880	E	....AMP
Matthew 2:16	16	παῖδας	παῖς	38160	N	....AMP
Matthew 2:16	17	τοὺς	ὁ	35880	R	....AMP
Matthew 2:16	18	ἐν	ἐν	17220	P	.......
Matthew 2:16	19	Βηθλεὲμ,	Βηθλέεμ	9650	N	....DFS
Matthew 2:16	20	καὶ	καί	25320	C	.......
Matthew 2:16	21	ἐν	ἐν	17220	P	.......
Matthew 2:16	22	πᾶσιν	πᾶς	39560	E	....DNP
Matthew 2:16	23	τοῖς	ὁ	35880	E	....DNP
Matthew 2:16	24	ὁρίοις	ὅριον	37250	N	....DNP
Matthew 2:16	25	αὐτῆς,	αὐτός	8460	R	...3GFS
Matthew 2:16	26	ἀπὸ	ἀπό	5750	P	.......
Matthew 2:16	27	διετοῦς	διετής	13320	S	....GMS
Matthew 2:16	28	καὶ	καί	25320	C	.......
Matthew 2:16	29	κατωτέρω,	κατωτέρω	27375	D	.......
Matthew 2:16	30	κατὰ	κατά	25960	P	.......
Matthew 2:16	31	τὸν	ὁ	35880	E	....AMS
Matthew 2:16	32	χρόνον	χρόνος	55500	N	....AMS
Matthew 2:16	33	ὃν	ὅς	37390	R	....AMS
Matthew 2:16	34	ἠκρίβωσεν	ἀκριβόω	1980	V	IAA3..S
Matthew 2:16	35	παρὰ	παρά	38440	P	.......
Matthew 2:16	36	τῶν	ὁ	35880	E	....GMP
Matthew 2:16	37	μάγων.	μάγος	30970	N	....GMP
Matthew 2:17	1	Τότε	τότε	51190	D	.......
Matthew 2:17	2	ἐπληρώθη	πληρόω	41370	V	IAP3..S
Matthew 2:17	3	τὸ	ὁ	35880	R	....NNS
Matthew 2:17	4	ῥηθὲν	λέγω	30040	V	PAP.NNS
Matthew 2:17	5	ὑπὸ	ὑπό	52590	P	.......
Matthew 2:17	6	Ἰερεμίου	Ἰερεμίας	24080	N	....GMS
Matthew 2:17	7	τοῦ	ὁ	35880	E	....GMS
Matthew 2:17	8	προφήτου,	προφήτης	43960	N	....GMS
Matthew 2:17	9	λέγοντος,	λέγω	30040	V	PPA.GMS
Matthew 2:18	1	Φωνὴ	φωνή	54560	N	....NFS
Matthew 2:18	2	Ἐν	ἐν	17220	P	.......
Matthew 2:18	3	Ῥαμᾶ	Ῥαμά	44710	N	....DFS
Matthew 2:18	4	ἠκούσθη,	ἀκούω	1910	V	IAP3..S
Matthew 2:18	5	θρῆνος,	θρῆνος	23550	N	....NMS
Matthew 2:18	6	καὶ	καί	25320	C	.......
Matthew 2:18	7	κλαυθμὸς,	κλαυθμός	28050	N	....NMS
Matthew 2:18	8	καὶ	καί	25320	C	.......
Matthew 2:18	9	ὀδυρμὸς	ὀδυρμός	36020	N	....NMS
Matthew 2:18	10	πολύς,	πολύς	41830	A	....NMS
Matthew 2:18	11	Ῥαχὴλ	Ῥαχήλ	44780	N	....NFS
Matthew 2:18	12	κλαίουσα	κλαίω	27990	V	PPA.NFS
Matthew 2:18	13	τὰ	ὁ	35880	E	....ANP
