reference	n	word	normalized	lemma	strongs	morphology	tvm_code
Acts 27:15	6	μὴ	μή	μή	G3361	PRT-N	
Acts 27:15	7	δυναμένου	δυναμένου	δύναμαι	G1410	V-PNP-GSN	5740
Acts 27:15	8	ἀντοφθαλμεῖν	ἀντοφθαλμεῖν	ἀντοφθαλμέω	G0503	V-PAN	5721
Acts 27:15	9	τῷ	τῷ	ὁ	G3588	T-DSM	
Acts 27:15	10	ἀνέμῳ	ἀνέμῳ	ἄνεμος	G0417	N-DSM	
Acts 27:15	11	ἐπιδόντες	ἐπιδόντες	ἐπιδίδωμι	G1929	V-2AAP-NPM	5631
Acts 27:15	12	ἐφερόμεθα.	ἐφερόμεθα	φέρω	G5342	V-IPI-1P	5712
Acts 27:16	1	νησίον	νησίον	νησίον	G3519	N-ASN	
Acts 27:16	2	δέ	δέ	δέ	G1161	CONJ	
Acts 27:16	3	τι	τι	τὶς	G5100	X-ASN	
Acts 27:16	4	ὑποδραμόντες	ὑποδραμόντες	ὑποτρέχω	G5295	V-2AAP-NPM	5631
Acts 27:16	5	καλούμενον	καλούμενον	καλέω	G2564	V-PPP-ASN	5746
Acts 27:16	6	Κλαῦδα	Κλαῦδα	Καῦδα	G2802	N-PRI	
Acts 27:16	7	ἰσχύσαμεν	ἰσχύσαμεν	ἰσχύω	G2480	V-AAI-1P	5656
Acts 27:16	8	μόλις	μόλις	μόλις	G3433	ADV	
Acts 27:16	9	περικρατεῖς	περικρατεῖς	περικρατής	G4031	A-NPM	
Acts 27:16	10	γενέσθαι	γενέσθαι	γίνομαι	G1096	V-2ADN	5635
Acts 27:16	11	τῆς	τῆς	ὁ	G3588	T-GSF	
Acts 27:16	12	σκάφης,	σκάφης	σκάφη	G4627	N-GSF	
Acts 27:17	1	ἣν	ἥν	ὅς	G3739	R-ASF	
Acts 27:17	2	ἄραντες	ἄραντες	αἴρω	G0142	V-AAP-NPM	5660
Acts 27:17	3	βοηθείαις	βοηθείαις	βοήθεια	G0996	N-DPF	
Acts 27:17	4	ἐχρῶντο,	ἐχρῶντο	χράομαι	G5530	V-INI-3P	5711
Acts 27:17	5	ὑποζωννύντες	ὑποζωννύντες	ὑποζώννυμι	G5269	V-PAP-NPM	5723
Acts 27:17	6	τὸ	τό	ὁ	G3588	T-ASN	
Acts 27:17	7	πλοῖον·	πλοῖον	πλοῖον	G4143	N-ASN	
Acts 27:17	8	φοβούμενοί	φοβούμενοι	φοβέω	G5399	V-PNP-NPM	5740
Acts 27:17	9	τε	τε	τέ	G5037	PRT	
Acts 27:17	10	μὴ	μή	μή	G3361	PRT-N	
Acts 27:17	11	εἰς	εἰς	εἰς	G1519	PREP	
Acts 27:17	12	τὴν	τήν	ὁ	G3588	T-ASF	
Acts 27:17	13	Σύρτιν	Σύρτιν	Σύρτις	G4950	N-ASF	
Acts 27:17	14	ἐκπέσωσιν,	ἐκπέσωσιν	ἐκπίπτω	G1601	V-2AAS-3P	5632
Acts 27:17	15	χαλάσαντες	χαλάσαντες	χαλάω	G5465	V-AAP-NPM	5660
Acts 27:17	16	τὸ	τό	ὁ	G3588	T-ASN	
Acts 27:17	17	σκεῦος,	σκεῦος	σκεῦος	G4632	N-ASN	
Acts 27:17	18	οὕτως	οὕτως	οὕτω	G3779	ADV	
Acts 27:17	19	ἐφέροντο.	ἐφέροντο	φέρω	G5342	V-IPI-3P	5712
Acts 27:18	1	σφοδρῶς	σφοδρῶς	σφοδρῶς	G4971	ADV	
Acts 27:18	2	δὲ	δέ	δέ	G1161	CONJ	
Acts 27:18	3	χειμαζομένων	χειμαζομένων	χειμάζω	G5492	V-PPP-GPM	5746
Acts 27:18	4	ἡμῶν	ἡμῶν	ἐγώ	G1473	P-1GP	
Acts 27:18	5	τῇ	τῇ	ὁ	G3588	T-DSF	
Acts 27:18	6	ἑξῆς	ἑξῆς	ἑξῆς	G1836	ADV	
Acts 27:18	7	ἐκβολὴν	ἐκβολήν	ἐκβολή	G1546	N-ASF	
Acts 27:18	8	ἐποιοῦντο,	ἐποιοῦντο	ποιέω	G4160	V-IMI-3P	5710
Acts 27:19	1	καὶ	καί	καί	G2532	CONJ	
Acts 27:19	2	τῇ	τῇ	ὁ	G3588	T-DSF	
Acts 27:19	3	τρίτῃ	τρίτῃ	τρίτος	G5154	A-DSF	
Acts 27:19	4	αὐτόχειρες	αὐτόχειρες	αὐτόχειρ	G0849	A-NPM	
Acts 27:19	5	τὴν	τήν	ὁ	G3588	T-ASF	
Acts 27:19	6	σκευὴν	σκευήν	σκευή	G4631	N-ASF	
Acts 27:19	7	τοῦ	τοῦ	ὁ	G3588	T-GSN	
Acts 27:19	8	πλοίου	πλοίου	πλοῖον	G4143	N-GSN	
Acts 27:19	9	ἔριψαν.	ἔριψαν	ῥίπτω	G4496	V-AAI-3P	5656
Acts 27:20	1	μήτε	μήτε	μήτε	G3383	CONJ-N	
Acts 27:20	2	δὲ	δέ	δέ	G1161	CONJ	
Acts 27:20	3	ἡλίου	ἡλίου	ἥλιος	G2246	N-GSM	
Acts 27:20	4	μήτε	μήτε	μήτε	G3383	CONJ-N	
Acts 27:20	5	ἄστρων	ἄστρων	ἄστρον	G0798	N-GPN	
Acts 27:20	6	ἐπιφαινόντων	ἐπιφαινόντων	ἐπιφαίνω	G2014	V-PAP-GPN	5723
Acts 27:20	7	ἐπὶ	ἐπί	ἐπί	G1909	PREP	
Acts 27:20	8	πλείονας	πλείονας	πολύς	G4183	A-APF-C	
Acts 27:20	9	ἡμέρας,	ἡμέρας	ἡμέρα	G2250	N-APF	
Acts 27:20	10	χειμῶνός	χειμῶνος	χειμών	G5494	N-GSM	
Acts 27:20	11	τε	τε	τέ	G5037	PRT	
Acts 27:20	12	οὐκ	οὐκ	οὐ	G3756	PRT-N	
Acts 27:20	13	ὀλίγου	ὀλίγου	ὀλίγος	G3641	A-GSM	
Acts 27:20	14	ἐπικειμένου,	ἐπικειμένου	ἐπίκειμαι	G1945	V-PNP-GSM	5740
Acts 27:20	15	λοιπὸν	λοιπόν	λοιπός	G3062	A-ASN	
Acts 27:20	16	περιῃρεῖτο	περιῃρεῖτο	περιαιρέω	G4014	V-IPI-3S	5712
Acts 27:20	17	ἐλπὶς	ἐλπίς	ἐλπίς	G1680	N-NSF	
Acts 27:20	18	πᾶσα	πᾶσα	πᾶς	G3956	A-NSF	
Acts 27:20	19	τοῦ	τοῦ	ὁ	G3588	T-GSN	
Acts 27:20	20	σῴζεσθαι	σῴζεσθαι	σῴζω	G4982	V-PPN	5745
Acts 27:20	21	ἡμᾶς.	ἡμᾶς	ἐγώ	G1473	P-1AP	
Acts 27:21	1	Πολλῆς	Πολλῆς	πολύς	G4183	A-GSF	
Acts 27:21	2	τε	τε	τέ	G5037	PRT	
Acts 27:21	3	ἀσιτίας	ἀσιτίας	ἀσιτία	G0776	N-GSF	
Acts 27:21	4	ὑπαρχούσης	ὑπαρχούσης	ὑπάρχω	G5225	V-PAP-GSF	5723
Acts 27:21	5	τότε	τότε	τότε	G5119	ADV	
Acts 27:21	6	σταθεὶς	σταθείς	ἵστημι	G2476	V-APP-NSM	5685
Acts 27:21	7	ὁ	ὁ	ὁ	G3588	T-NSM	
Acts 27:21	8	Παῦλος	Παῦλος	Παῦλος	G3972	N-NSM	
Acts 27:21	9	ἐν	ἐν	ἐν	G1722	PREP	
Acts 27:21	10	μέσῳ	μέσῳ	μέσος	G3319	A-DSN	
Acts 27:21	11	αὐτῶν	αὐτῶν	αὐτός	G0846	P-GPM	
Acts 27:21	12	εἶπεν	εἶπεν	λέγω	G3004	V-2AAI-3S	5627
Acts 27:21	13	Ἔδει	Ἔδει	δεῖ	G1163	V-IAI-3S	5707
Acts 27:21	14	μέν,	μέν	μέν	G3303	PRT	
Acts 27:21	15	ὦ	ὦ	ὦ	G5599	INJ	
Acts 27:21	16	ἄνδρες,	ἄνδρες	ἀνήρ	G0435	N-VPM	
Acts 27:21	17	πειθαρχήσαντάς	πειθαρχήσαντας	πειθαρχέω	G3980	V-AAP-APM	5660
Acts 27:21	18	μοι	μοι	ἐγώ	G1473	P-1DS	
Acts 27:21	19	μὴ	μή	μή	G3361	PRT-N	
Acts 27:21	20	ἀνάγεσθαι	ἀνάγεσθαι	ἀνάγω	G0321	V-PPN	5745
Acts 27:21	21	ἀπὸ	ἀπό	ἀπό	G0575	PREP	
Acts 27:21	22	τῆς	τῆς	ὁ	G3588	T-GSF	
Acts 27:21	23	Κρήτης	Κρήτης	Κρήτη	G2914	N-GSF	
Acts 27:21	24	κερδῆσαί	κερδῆσαι	κερδαίνω	G2770	V-AAN	5658
Acts 27:21	25	τε	τε	τέ	G5037	PRT	
Acts 27:21	26	τὴν	τήν	ὁ	G3588	T-ASF	
Acts 27:21	27	ὕβριν	ὕβριν	ὕβρις	G5196	N-ASF	
Acts 27:21	28	ταύτην	ταύτην	οὗτος	G3778	D-ASF	
Acts 27:21	29	καὶ	καί	καί	G2532	CONJ	
Acts 27:21	30	τὴν	τήν	ὁ	G3588	T-ASF	
Acts 27:21	31	ζημίαν.	ζημίαν	ζημία	G2209	N-ASF	
Acts 27:22	1	καὶ	καί	καί	G2532	CONJ	
Acts 27:22	2	τὰ	τά	ὁ	G3588	T-APN	
Acts 27:22	3	νῦν	νῦν	νῦν	G3568	ADV	
Acts 27:22	4	παραινῶ	παραινῶ	παραινέω	G3867	V-PAI-1S	5719
Acts 27:22	5	ὑμᾶς	ὑμᾶς	σύ	G4771	P-2AP	
Acts 27:22	6	εὐθυμεῖν·	εὐθυμεῖν	εὐθυμέω	G2114	V-PAN	5721
Acts 27:22	7	ἀποβολὴ	ἀποβολή	ἀποβολή	G0580	N-NSF	
Acts 27:22	8	γὰρ	γάρ	γάρ	G1063	CONJ	
Acts 27:22	9	ψυχῆς	ψυχῆς	ψυχή	G5590	N-GSF	
Acts 27:22	10	οὐδεμία	οὐδεμία	οὐδείς	G3762	A-NSF-N	
Acts 27:22	11	ἔσται	ἔσται	εἰμί	G1510	V-FDI-3S	5695
Acts 27:22	12	ἐξ	ἐξ	ἐκ	G1537	PREP	
Acts 27:22	13	ὑμῶν	ὑμῶν	σύ	G4771	P-2GP	
Acts 27:22	14	πλὴν	πλήν	πλήν	G4133	ADV	
Acts 27:22	15	τοῦ	τοῦ	ὁ	G3588	T-GSN	
Acts 27:22	16	πλοίου.	πλοίου	πλοῖον	G4143	N-GSN	
Acts 27:23	1	παρέστη	παρέστη	παρίστημι	G3936	V-2AAI-3S	5627
Acts 27:23	2	γάρ	γάρ	γάρ	G1063	CONJ	
Acts 27:23	3	μοι	μοι	ἐγώ	G1473	P-1DS	
Acts 27:23	4	ταύτῃ	ταύτῃ	οὗτος	G3778	D-DSF	
Acts 27:23	5	τῇ	τῇ	ὁ	G3588	T-DSF	
Acts 27:23	6	νυκτὶ	νυκτί	νύξ	G3571	N-DSF	
Acts 27:23	7	τοῦ	τοῦ	ὁ	G3588	T-GSM	
Acts 27:23	8	Θεοῦ,	Θεοῦ	θεός	G2316	N-GSM	
Acts 27:23	9	οὗ	οὗ	ὅς	G3739	R-GSM	
Acts 27:23	10	εἰμι,	εἰμι	εἰμί	G1510	V-PAI-1S	
Acts 27:23	11	ᾧ	ᾧ	ὅς	G3739	R-DSM	
Acts 27:23	12	καὶ	καί	καί	G2532	CONJ	
Acts 27:23	13	λατρεύω,	λατρεύω	λατρεύω	G3000	V-PAI-1S	5719
Acts 27:23	14	ἄγγελος	ἄγγελος	ἄγγελος	G0032	N-NSM	
Acts 27:24	1	λέγων	λέγων	λέγω	G3004	V-PAP-NSM	5723
Acts 27:24	2	Μὴ	Μή	μή	G3361	PRT-N	
Acts 27:24	3	φοβοῦ,	φοβοῦ	φοβέω	G5399	V-PNM-2S	5737
Acts 27:24	4	Παῦλε·	Παῦλε	Παῦλος	G3972	N-VSM	
Acts 27:24	5	Καίσαρί	Καίσαρι	Καῖσαρ	G2541	N-DSM	
Acts 27:24	6	σε	σε	σύ	G4771	P-2AS	
Acts 27:24	7	δεῖ	δεῖ	δεῖ	G1163	V-PAI-3S	5719
Acts 27:24	8	παραστῆναι,	παραστῆναι	παρίστημι	G3936	V-2AAN	5629
Acts 27:24	9	καὶ	καί	καί	G2532	CONJ	
Acts 27:24	10	ἰδοὺ	ἰδού	ὁράω	G3708	V-2AMM-2S	5640
Acts 27:24	11	κεχάρισταί	κεχάρισται	χαρίζομαι	G5483	V-RNI-3S	5766
Acts 27:24	12	σοι	σοι	σύ	G4771	P-2DS	
Acts 27:24	13	ὁ	ὁ	ὁ	G3588	T-NSM	
Acts 27:24	14	Θεὸς	Θεός	θεός	G2316	N-NSM	
Acts 27:24	15	πάντας	πάντας	πᾶς	G3956	A-APM	
Acts 27:24	16	τοὺς	τούς	ὁ	G3588	T-APM	
Acts 27:24	17	πλέοντας	πλέοντας	πλέω	G4126	V-PAP-APM	5723
Acts 27:24	18	μετὰ	μετά	μετά	G3326	PREP	
Acts 27:24	19	σοῦ.	σοῦ	σύ	G4771	P-2GS	
Acts 27:25	1	διὸ	διό	διό	G1352	CONJ	
Acts 27:25	2	εὐθυμεῖτε,	εὐθυμεῖτε	εὐθυμέω	G2114	V-PAM-2P	5720
Acts 27:25	3	ἄνδρες·	ἄνδρες	ἀνήρ	G0435	N-VPM	
Acts 27:25	4	πιστεύω	πιστεύω	πιστεύω	G4100	V-PAI-1S	5719
Acts 27:25	5	γὰρ	γάρ	γάρ	G1063	CONJ	
Acts 27:25	6	τῷ	τῷ	ὁ	G3588	T-DSM	
Acts 27:25	7	Θεῷ	Θεῷ	θεός	G2316	N-DSM	
Acts 27:25	8	ὅτι	ὅτι	ὅτι	G3754	CONJ	
Acts 27:25	9	οὕτως	οὕτως	οὕτω	G3779	ADV	
Acts 27:25	10	ἔσται	ἔσται	εἰμί	G1510	V-FDI-3S	5695
Acts 27:25	11	καθ’	καθ’	κατά	G2596	PREP	
Acts 27:25	12	ὃν	ὅν	ὅς	G3739	R-ASM	
Acts 27:25	13	τρόπον	τρόπον	τρόπος	G5158	N-ASM	
Acts 27:25	14	λελάληταί	λελάληται	λαλέω	G2980	V-RPI-3S	5769
Acts 27:25	15	μοι.	μοι	ἐγώ	G1473	P-1DS	
Acts 27:26	1	εἰς	εἰς	εἰς	G1519	PREP	
Acts 27:26	2	νῆσον	νῆσον	νῆσος	G3520	N-ASF	
Acts 27:26	3	δέ	δέ	δέ	G1161	CONJ	
Acts 27:26	4	τινα	τινα	τὶς	G5100	X-ASF	
Acts 27:26	5	δεῖ	δεῖ	δεῖ	G1163	V-PAI-3S	5719
Acts 27:26	6	ἡμᾶς	ἡμᾶς	ἐγώ	G1473	P-1AP	
Acts 27:26	7	ἐκπεσεῖν.	ἐκπεσεῖν	ἐκπίπτω	G1601	V-2AAN	5629
Acts 27:27	1	Ὡς	Ὡς	ὡς	G5613	ADV	
Acts 27:27	2	δὲ	δέ	δέ	G1161	CONJ	
Acts 27:27	3	τεσσαρεσκαιδεκάτη	τεσσαρεσκαιδεκάτη	τεσσαρεσκαιδέκατος	G5065	A-NSF	
Acts 27:27	4	νὺξ	νύξ	νύξ	G3571	N-NSF	
Acts 27:27	5	ἐγένετο	ἐγένετο	γίνομαι	G1096	V-2ADI-3S	5633
Acts 27:27	6	διαφερομένων	διαφερομένων	διαφέρω	G1308	V-PPP-GPM	5746
Acts 27:27	7	ἡμῶν	ἡμῶν	ἐγώ	G1473	P-1GP	
Acts 27:27	8	ἐν	ἐν	ἐν	G1722	PREP	
Acts 27:27	9	τῷ	τῷ	ὁ	G3588	T-DSM	
Acts 27:27	10	Ἀδρίᾳ,	Ἀδρίᾳ	Ἀδρίας	G0099	N-DSM	
Acts 27:27	11	κατὰ	κατά	κατά	G2596	PREP	
Acts 27:27	12	μέσον	μέσον	μέσος	G3319	A-ASN	
Acts 27:27	13	τῆς	τῆς	ὁ	G3588	T-GSF	
Acts 27:27	14	νυκτὸς	νυκτός	νύξ	G3571	N-GSF	
Acts 27:27	15	ὑπενόουν	ὑπενόουν	ὑπονοέω	G5282	V-IAI-3P	5707
Acts 27:27	16	οἱ	οἱ	ὁ	G3588	T-NPM	
Acts 27:27	17	ναῦται	ναῦται	ναύτης	G3492	N-NPM	
Acts 27:27	18	προσάγειν	προσάγειν	προσάγω	G4317	V-PAN	5721
Acts 27:27	19	τινὰ	τινά	τὶς	G5100	X-ASF	
Acts 27:27	20	αὐτοῖς	αὐτοῖς	αὐτός	G0846	P-DPM	
Acts 27:27	21	χώραν.	χώραν	χώρα	G5561	N-ASF	
Acts 27:28	1	καὶ	καί	καί	G2532	CONJ	
Acts 27:28	2	βολίσαντες	βολίσαντες	βολίζω	G1001	V-AAP-NPM	5660
Acts 27:28	3	εὗρον	εὗρον	εὑρίσκω	G2147	V-2AAI-3P	5627
Acts 27:28	4	ὀργυιὰς	ὀργυιάς	ὀργυιά	G3712	N-APF	
Acts 27:28	5	εἴκοσι,	εἴκοσι	εἴκοσι	G1501	A-NUI	
Acts 27:28	6	βραχὺ	βραχύ	βραχύς	G1024	A-ASN	
Acts 27:28	7	δὲ	δέ	δέ	G1161	CONJ	
Acts 27:28	8	διαστήσαντες	διαστήσαντες	διΐστημι	G1339	V-AAP-NPM	5660
Acts 27:28	9	καὶ	καί	καί	G2532	CONJ	
Acts 27:28	10	πάλιν	πάλιν	πάλιν	G3825	ADV	
Acts 27:28	11	βολίσαντες	βολίσαντες	βολίζω	G1001	V-AAP-NPM	5660
Acts 27:28	12	εὗρον	εὗρον	εὑρίσκω	G2147	V-2AAI-3P	5627
Acts 27:28	13	ὀργυιὰς	ὀργυιάς	ὀργυιά	G3712	N-APF	
Acts 27:28	14	δεκαπέντε·	δεκαπέντε	δεκαπέντε	G1178	A-NUI	
Acts 27:29	1	φοβούμενοί	φοβούμενοι	φοβέω	G5399	V-PNP-NPM	5740
Acts 27:29	2	τε	τε	τέ	G5037	PRT	
Acts 27:29	3	μή	μή	μή	G3361	PRT-N	
Acts 27:29	4	που	που	πού	G4225	ADV	
Acts 27:29	5	κατὰ	κατά	κατά	G2596	PREP	
Acts 27:29	6	τραχεῖς	τραχεῖς	τραχύς	G5138	A-APM	
Acts 27:29	7	τόπους	τόπους	τόπος	G5117	N-APM	
Acts 27:29	8	ἐκπέσωμεν,	ἐκπέσωμεν	ἐκπίπτω	G1601	V-2AAS-1P	5632
Acts 27:29	9	ἐκ	ἐκ	ἐκ	G1537	PREP	
Acts 27:29	10	πρύμνης	πρύμνης	πρύμνα	G4403	N-GSF	
Acts 27:29	11	ῥίψαντες	ῥίψαντες	ῥίπτω	G4496	V-AAP-NPM	5660
Acts 27:29	12	ἀγκύρας	ἀγκύρας	ἄγκυρα	G0045	N-APF	
Acts 27:29	13	τέσσαρας	τέσσαρας	τέσσαρες	G5064	A-APF	
Acts 27:29	14	ηὔχοντο	ηὔχοντο	εὔχομαι	G2172	V-INI-3P	5711
Acts 27:29	15	ἡμέραν	ἡμέραν	ἡμέρα	G2250	N-ASF	
Acts 27:29	16	γενέσθαι.	γενέσθαι	γίνομαι	G1096	V-2ADN	5635
Acts 27:30	1	Τῶν	Τῶν	ὁ	G3588	T-GPM	
Acts 27:30	2	δὲ	δέ	δέ	G1161	CONJ	
Acts 27:30	3	ναυτῶν	ναυτῶν	ναύτης	G3492	N-GPM	
Acts 27:30	4	ζητούντων	ζητούντων	ζητέω	G2212	V-PAP-GPM	5723
Acts 27:30	5	φυγεῖν	φυγεῖν	φεύγω	G5343	V-2AAN	5629
Acts 27:30	6	ἐκ	ἐκ	ἐκ	G1537	PREP	
Acts 27:30	7	τοῦ	τοῦ	ὁ	G3588	T-GSN	
Acts 27:30	8	πλοίου	πλοίου	πλοῖον	G4143	N-GSN	
Acts 27:30	9	καὶ	καί	καί	G2532	CONJ	
Acts 27:30	10	χαλασάντων	χαλασάντων	χαλάω	G5465	V-AAP-GPM	5660
Acts 27:30	11	τὴν	τήν	ὁ	G3588	T-ASF	
Acts 27:30	12	σκάφην	σκάφην	σκάφη	G4627	N-ASF	
Acts 27:30	13	εἰς	εἰς	εἰς	G1519	PREP	
Acts 27:30	14	τὴν	τήν	ὁ	G3588	T-ASF	
Acts 27:30	15	θάλασσαν	θάλασσαν	θάλασσα	G2281	N-ASF	
Acts 27:30	16	προφάσει	προφάσει	πρόφασις	G4392	N-DSF	
Acts 27:30	17	ὡς	ὡς	ὡς	G5613	ADV	
Acts 27:30	18	ἐκ	ἐκ	ἐκ	G1537	PREP	
Acts 27:30	19	πρῴρης	πρῴρης	πρῷρα	G4408	N-GSF	
Acts 27:30	20	ἀγκύρας	ἀγκύρας	ἄγκυρα	G0045	N-APF	
Acts 27:30	21	μελλόντων	μελλόντων	μέλλω	G3195	V-PAP-GPM	5723
Acts 27:30	22	ἐκτείνειν,	ἐκτείνειν	ἐκτείνω	G1614	V-PAN	5721
Acts 27:31	1	εἶπεν	εἶπεν	λέγω	G3004	V-2AAI-3S	5627
Acts 27:31	2	ὁ	ὁ	ὁ	G3588	T-NSM	
Acts 27:31	3	Παῦλος	Παῦλος	Παῦλος	G3972	N-NSM	
Acts 27:31	4	τῷ	τῷ	ὁ	G3588	T-DSM	
Acts 27:31	5	ἑκατοντάρχῃ	ἑκατοντάρχῃ	ἑκατοντάρχης	G1543	N-DSM	
Acts 27:31	6	καὶ	καί	καί	G2532	CONJ	
Acts 27:31	7	τοῖς	τοῖς	ὁ	G3588	T-DPM	
Acts 27:31	8	στρατιώταις	στρατιώταις	στρατιώτης	G4757	N-DPM	
Acts 27:31	9	Ἐὰν	Ἐάν	ἐάν	G1437	COND	
Acts 27:31	10	μὴ	μή	μή	G3361	PRT-N	
Acts 27:31	11	οὗτοι	οὗτοι	οὗτος	G3778	D-NPM	
Acts 27:31	12	μείνωσιν	μείνωσιν	μένω	G3306	V-AAS-3P	5661
Acts 27:31	13	ἐν	ἐν	ἐν	G1722	PREP	
Acts 27:31	14	τῷ	τῷ	ὁ	G3588	T-DSN	
Acts 27:31	15	πλοίῳ,	πλοίῳ	πλοῖον	G4143	N-DSN	
Acts 27:31	16	ὑμεῖς	ὑμεῖς	σύ	G4771	P-2NP	
Acts 27:31	17	σωθῆναι	σωθῆναι	σῴζω	G4982	V-APN	5683
Acts 27:31	18	οὐ	οὐ	οὐ	G3756	PRT-N	
Acts 27:31	19	δύνασθε.	δύνασθε	δύναμαι	G1410	V-PNI-2P	5736
Acts 27:32	1	τότε	τότε	τότε	G5119	ADV	
Acts 27:32	2	ἀπέκοψαν	ἀπέκοψαν	ἀποκόπτω	G0609	V-AAI-3P	5656
Acts 27:32	3	οἱ	οἱ	ὁ	G3588	T-NPM	
Acts 27:32	4	στρατιῶται	στρατιῶται	στρατιώτης	G4757	N-NPM	
Acts 27:32	5	τὰ	τά	ὁ	G3588	T-APN	
Acts 27:32	6	σχοινία	σχοινία	σχοινίον	G4979	N-APN	
Acts 27:32	7	τῆς	τῆς	ὁ	G3588	T-GSF	
Acts 27:32	8	σκάφης	σκάφης	σκάφη	G4627	N-GSF	
Acts 27:32	9	καὶ	καί	καί	G2532	CONJ	
Acts 27:32	10	εἴασαν	εἴασαν	ἐάω	G1439	V-AAI-3P	5656
Acts 27:32	11	αὐτὴν	αὐτήν	αὐτός	G0846	P-ASF	
Acts 27:32	12	ἐκπεσεῖν.	ἐκπεσεῖν	ἐκπίπτω	G1601	V-2AAN	5629
Acts 27:33	1	Ἄχρι	Ἄχρι	ἄχρι	G0891	ADV	
Acts 27:33	2	δὲ	δέ	δέ	G1161	CONJ	
Acts 27:33	3	οὗ	οὗ	ὅς	G3739	R-GSM	
Acts 27:33	4	ἡμέρα	ἡμέρα	ἡμέρα	G2250	N-NSF	
Acts 27:33	5	ἤμελλεν	ἤμελλεν	μέλλω	G3195	V-IAI-3S-ATT	5707
Acts 27:33	6	γίνεσθαι,	γίνεσθαι	γίνομαι	G1096	V-PNN	5738
Acts 27:33	7	παρεκάλει	παρεκάλει	παρακαλέω	G3870	V-IAI-3S	5707
Acts 27:33	8	ὁ	ὁ	ὁ	G3588	T-NSM	
Acts 27:33	9	Παῦλος	Παῦλος	Παῦλος	G3972	N-NSM	
Acts 27:33	10	ἅπαντας	ἅπαντας	ἅπας	G0537	A-APM	
Acts 27:33	11	μεταλαβεῖν	μεταλαβεῖν	μεταλαμβάνω	G3335	V-2AAN	5629
Acts 27:33	12	τροφῆς	τροφῆς	τροφή	G5160	N-GSF	
Acts 27:33	13	λέγων	λέγων	λέγω	G3004	V-PAP-NSM	5723
Acts 27:33	14	Τεσσαρεσκαιδεκάτην	Τεσσαρεσκαιδεκάτην	τεσσαρεσκαιδέκατος	G5065	A-ASF	
Acts 27:33	15	σήμερον	σήμερον	σήμερον	G4594	ADV	
Acts 27:33	16	ἡμέραν	ἡμέραν	ἡμέρα	G2250	N-ASF	
Acts 27:33	17	προσδοκῶντες	προσδοκῶντες	προσδοκάω	G4328	V-PAP-NPM	5723
Acts 27:33	18	ἄσιτοι	ἄσιτοι	ἄσιτος	G0777	A-NPM	
Acts 27:33	19	διατελεῖτε,	διατελεῖτε	διατελέω	G1300	V-PAI-2P	5719
Acts 27:33	20	μηθὲν	μηθέν	μηδείς	G3367	A-ASN-N	
Acts 27:33	21	προσλαβόμενοι.	προσλαβόμενοι	προσλαμβάνω	G4355	V-2AMP-NPM	5642
Acts 27:34	1	διὸ	διό	διό	G1352	CONJ	
Acts 27:34	2	παρακαλῶ	παρακαλῶ	παρακαλέω	G3870	V-PAI-1S	5719
Acts 27:34	3	ὑμᾶς	ὑμᾶς	σύ	G4771	P-2AP	
Acts 27:34	4	μεταλαβεῖν	μεταλαβεῖν	μεταλαμβάνω	G3335	V-2AAN	5629
Acts 27:34	5	τροφῆς·	τροφῆς	τροφή	G5160	N-GSF	
Acts 27:34	6	τοῦτο	τοῦτο	οὗτος	G3778	D-NSN	
Acts 27:34	7	γὰρ	γάρ	γάρ	G1063	CONJ	
Acts 27:34	8	πρὸς	πρός	πρός	G4314	PREP	
Acts 27:34	9	τῆς	τῆς	ὁ	G3588	T-GSF	
Acts 27:34	10	ὑμετέρας	ὑμετέρας	ὑμέτερος	G5212	S-2PGSF	
Acts 27:34	11	σωτηρίας	σωτηρίας	σωτηρία	G4991	N-GSF	
Acts 27:34	12	ὑπάρχει·	ὑπάρχει	ὑπάρχω	G5225	V-PAI-3S	5719
Acts 27:34	13	οὐδενὸς	οὐδενός	οὐδείς	G3762	A-GSM-N	
Acts 27:34	14	γὰρ	γάρ	γάρ	G1063	CONJ	
Acts 27:34	15	ὑμῶν	ὑμῶν	σύ	G4771	P-2GP	
Acts 27:34	16	θρὶξ	θρίξ	θρίξ	G2359	N-NSF	
Acts 27:34	17	ἀπὸ	ἀπό	ἀπό	G0575	PREP	
Acts 27:34	18	τῆς	τῆς	ὁ	G3588	T-GSF	
Acts 27:34	19	κεφαλῆς	κεφαλῆς	κεφαλή	G2776	N-GSF	
Acts 27:34	20	ἀπολεῖται.	ἀπολεῖται	ἀπόλλυμι	G0622	V-2FMI-3S	5689
Acts 27:35	1	εἴπας	εἴπας	λέγω	G3004	V-2AAP-NSM	5631
Acts 27:35	2	δὲ	δέ	δέ	G1161	CONJ	
Acts 27:35	3	ταῦτα	ταῦτα	οὗτος	G3778	D-APN	
Acts 27:35	4	καὶ	καί	καί	G2532	CONJ	
Acts 27:35	5	λαβὼν	λαβών	λαμβάνω	G2983	V-2AAP-NSM	5631
Acts 27:35	6	ἄρτον	ἄρτον	ἄρτος	G0740	N-ASM	
Acts 27:35	7	εὐχαρίστησεν	εὐχαρίστησεν	εὐχαριστέω	G2168	V-AAI-3S	5656
Acts 27:35	8	τῷ	τῷ	ὁ	G3588	T-DSM	
Acts 27:35	9	Θεῷ	Θεῷ	θεός	G2316	N-DSM	
